E=900.00000000000000     
    9.90   0.11348E+01   0.20188E-05 
   10.00   0.10617E+01   0.20601E-05 
E=950.00000000000000     
    3.00   0.38666E+03   0.20445E-06 
    3.10   0.33612E+03   0.21835E-06 
    3.20   0.29331E+03   0.23271E-06 
    3.30   0.25688E+03   0.24753E-06 
    3.40   0.22573E+03   0.26281E-06 
    3.50   0.19900E+03   0.27855E-06 
    3.60   0.17595E+03   0.29474E-06 
    3.70   0.15600E+03   0.31140E-06 
    3.80   0.13868E+03   0.32851E-06 
    3.90   0.12359E+03   0.34608E-06 
    4.00   0.11039E+03   0.36412E-06 
    4.10   0.98828E+02   0.38261E-06 
    4.20   0.88658E+02   0.40156E-06 
    4.30   0.79692E+02   0.42097E-06 
    4.40   0.71766E+02   0.44085E-06 
    4.50   0.64743E+02   0.46118E-06 
    4.60   0.58506E+02   0.48198E-06 
    4.70   0.52954E+02   0.50323E-06 
    4.80   0.48001E+02   0.52495E-06 
    4.90   0.43574E+02   0.54713E-06 
    5.00   0.39610E+02   0.56977E-06 
    5.10   0.36054E+02   0.59287E-06 
    5.20   0.32857E+02   0.61644E-06 
    5.30   0.29980E+02   0.64047E-06 
    5.40   0.27385E+02   0.66496E-06 
    5.50   0.25042E+02   0.68991E-06 
    5.60   0.22923E+02   0.71533E-06 
    5.70   0.21004E+02   0.74121E-06 
    5.80   0.19263E+02   0.76756E-06 
    5.90   0.17683E+02   0.79437E-06 
    6.00   0.16246E+02   0.82164E-06 
    6.10   0.14938E+02   0.84938E-06 
    6.20   0.13746E+02   0.87759E-06 
    6.30   0.12658E+02   0.90626E-06 
    6.40   0.11665E+02   0.93540E-06 
    6.50   0.10757E+02   0.96500E-06 
    6.60   0.99267E+01   0.99507E-06 
    6.70   0.91658E+01   0.10256E-05 
    6.80   0.84683E+01   0.10566E-05 
    6.90   0.78283E+01   0.10881E-05 
    7.00   0.72407E+01   0.11200E-05 
    7.10   0.67006E+01   0.11524E-05 
    7.20   0.62039E+01   0.11853E-05 
    7.30   0.57468E+01   0.12187E-05 
    7.40   0.53257E+01   0.12525E-05 
    7.50   0.49377E+01   0.12867E-05 
    7.60   0.45798E+01   0.13215E-05 
    7.70   0.42496E+01   0.13567E-05 
    7.80   0.39446E+01   0.13924E-05 
    7.90   0.36629E+01   0.14286E-05 
    8.00   0.34025E+01   0.14652E-05 
    8.10   0.31616E+01   0.15023E-05 
    8.20   0.29387E+01   0.15399E-05 
    8.30   0.27323E+01   0.15780E-05 
    8.40   0.25411E+01   0.16165E-05 
    8.50   0.23639E+01   0.16555E-05 
    8.60   0.21997E+01   0.16950E-05 
    8.70   0.20474E+01   0.17349E-05 
    8.80   0.19060E+01   0.17753E-05 
    8.90   0.17748E+01   0.18162E-05 
    9.00   0.16530E+01   0.18576E-05 
    9.10   0.15398E+01   0.18994E-05 
    9.20   0.14346E+01   0.19417E-05 
    9.30   0.13369E+01   0.19845E-05 
    9.40   0.12460E+01   0.20278E-05 
    9.50   0.11615E+01   0.20716E-05 
    9.60   0.10828E+01   0.21158E-05 
    9.70   0.10096E+01   0.21605E-05 
    9.80   0.94151E+00   0.22057E-05 
    9.90   0.87808E+00   0.22513E-05 
   10.00   0.81901E+00   0.22975E-05 
E=1000.0000000000000     
    3.00   0.34400E+03   0.22655E-06 
    3.10   0.29874E+03   0.24196E-06 
    3.20   0.26043E+03   0.25787E-06 
    3.30   0.22785E+03   0.27429E-06 
    3.40   0.20001E+03   0.29122E-06 
    3.50   0.17612E+03   0.30866E-06 
    3.60   0.15555E+03   0.32661E-06 
    3.70   0.13775E+03   0.34506E-06 
    3.80   0.12231E+03   0.36403E-06 
    3.90   0.10887E+03   0.38351E-06 
    4.00   0.97126E+02   0.40349E-06 
    4.10   0.86837E+02   0.42398E-06 
    4.20   0.77798E+02   0.44499E-06 
    4.30   0.69836E+02   0.46651E-06 
    4.40   0.62803E+02   0.48853E-06 
    4.50   0.56577E+02   0.51107E-06 
    4.60   0.51053E+02   0.53412E-06 
    4.70   0.46139E+02   0.55768E-06 
    4.80   0.41761E+02   0.58175E-06 
    4.90   0.37851E+02   0.60634E-06 
    5.00   0.34354E+02   0.63143E-06 
    5.10   0.31219E+02   0.65704E-06 
    5.20   0.28405E+02   0.68317E-06 
    5.30   0.25874E+02   0.70980E-06 
    5.40   0.23594E+02   0.73696E-06 
    5.50   0.21538E+02   0.76462E-06 
    5.60   0.19681E+02   0.79280E-06 
    5.70   0.18001E+02   0.82150E-06 
    5.80   0.16479E+02   0.85071E-06 
    5.90   0.15099E+02   0.88043E-06 
    6.00   0.13846E+02   0.91067E-06 
    6.10   0.12706E+02   0.94143E-06 
    6.20   0.11670E+02   0.97271E-06 
    6.30   0.10725E+02   0.10045E-05 
    6.40   0.98637E+01   0.10368E-05 
    6.50   0.90774E+01   0.10696E-05 
    6.60   0.83590E+01   0.11030E-05 
    6.70   0.77020E+01   0.11369E-05 
    6.80   0.71006E+01   0.11712E-05 
    6.90   0.65497E+01   0.12061E-05 
    7.00   0.60446E+01   0.12416E-05 
    7.10   0.55812E+01   0.12775E-05 
    7.20   0.51558E+01   0.13140E-05 
    7.30   0.47648E+01   0.13510E-05 
    7.40   0.44054E+01   0.13885E-05 
    7.50   0.40747E+01   0.14265E-05 
    7.60   0.37703E+01   0.14651E-05 
    7.70   0.34899E+01   0.15041E-05 
    7.80   0.32315E+01   0.15437E-05 
    7.90   0.29932E+01   0.15839E-05 
    8.00   0.27733E+01   0.16245E-05 
    8.10   0.25703E+01   0.16657E-05 
    8.20   0.23829E+01   0.17074E-05 
    8.30   0.22097E+01   0.17496E-05 
    8.40   0.20496E+01   0.17923E-05 
    8.50   0.19016E+01   0.18356E-05 
    8.60   0.17646E+01   0.18794E-05 
    8.70   0.16378E+01   0.19237E-05 
    8.80   0.15205E+01   0.19686E-05 
    8.90   0.14118E+01   0.20140E-05 
    9.00   0.13111E+01   0.20599E-05 
    9.10   0.12178E+01   0.21063E-05 
    9.20   0.11313E+01   0.21533E-05 
    9.30   0.10511E+01   0.22008E-05 
    9.40   0.97664E+00   0.22488E-05 
    9.50   0.90761E+00   0.22974E-05 
    9.60   0.84355E+00   0.23465E-05 
    9.70   0.78408E+00   0.23961E-05 
    9.80   0.72887E+00   0.24463E-05 
    9.90   0.67759E+00   0.24970E-05 
   10.00   0.62997E+00   0.25482E-05 
